study,wave,version,versn_s,doi_gesis,doi_wvsa,studytit,uniqid,intrvwr_id,cntry,cntry_AN,cntrycow,year,fw_start,fw_end,cntry_y,mode,mm_mixed_mode_EVS5,mm_mode_fu_EVS5,mm_matrix_group_EVS5,mm_fw_start_fu_EVS5,mm_fw_end_fu_EVS5,mm_year_fu_EVS5,ivlength,ivstart,ivstend,ivdate,mm_v277_fu_EVS5,mm_v278a_fu_r_EVS5,mm_v279a_fu_r_EVS5,lnge_num,lnge_iso,gwght,pwght,wght_eq1000,reg_nuts1,reg_nuts2,reg_iso,size_5c,respint,A001,A002,A003,A004,A005,A006,A008,A009,A170,A173,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A065,A066,A067,A068,A071,A072,A074,A078,A079,A080_01,A080_02,A124_02,A124_03,A124_06,A124_08,A124_09,A165,B008,C001,C001_01,C002,C002_01,D081,D026_03,D026_05,C038,C039,C041,D001_B,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,D054,D059,D060,D061,D078,E001,E002,E003,E004,Y002,E012,E015,E018,E023,E025,E026,E027,E028,E033,E035,E036,E037,E039,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_18A,E069_18,E069_11,E069_12,E069_13,E069_14,E069_17,E069_20,E111_01,E114,E115,E116,E117,E179_WVS7,E181_EVS5,E224,E225,E226,E227,E228,E229,E233,E233A,E233B,E235,E236,E263,E264,E265_01,E265_02,E265_03,E265_04,E265_05,E265_06,E265_07,E265_08,F025,F028,F028B_WVS7,F066_EVS5,F034,F050,F051,F053,F054,F063,F114A,F115,F116,F117,F118,F119,F120,F121,F122,F123,F132,E290,F144_02,G005,G006,G052,G062,G063,G255,G256,G257,H009,H010,H011,X001,X002,X003,X003R,X003R2,G027A,X002_02A,X002_02B,V002,V002A,V002A_01,V001,V001A,V001A_01,X007,X026,X011,X013,X025A_01,X025R,W002A_01,W002R,V004AM_01,V004RM,V004AF_01,V004RF,X028,W003,X052,X035_EVS5,X036E_WVS7,V097EF,W005_EVS5,W006E_WVS7,X047_WVS7,X047E_EVS5
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050528,6678,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,43,15.22,16.05,20180226,NA,NA,NA,128,en,0.999086432563774,2.8324437360179,0.56,UKG,UKG1,NA,NA,1,1,2,2,2,1,2,1,2,8,8,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3,3,3,3,3,4,3,2,1,2,1,2,2,3,2,2,1,3,3,3,3,1,2,4,1,2,1,3,1,2,1,2,3,3,7,5,5,5,5,2,1,3,3,2,2,1,3,3,2,3,2,2,2,2,8,3,2,1,2,NA,82601,7,5,10,10,4,8,10,5,10,10,10,1,1,2,4,3,4,2,1,3,4,2,4,NA,7,1,1,0,0,0,8,1,1,1,1,10,1,4,6,1,5,1,1,1,1,1,4,3,3,2,2,1,3,3,2,1,1937,81,6,3,1,826,GB,1,826,GB,1,826,GB,1,1,3,2,4,2,2,1,0,1,0,1,4,4,2,21,NA,3,41,NA,NA,5
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050529,6678,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,33,12.18,12.51,20180310,NA,NA,NA,128,en,1.60244678868959,2.8324437360179,0.56,UKG,UKG1,NA,NA,1,1,1,2,2,1,3,1,3,10,10,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,2,5,2,5,1,3,2,4,2,4,1,2,1,2,2,2,4,4,4,3,4,1,3,2,1,2,1,1,1,2,1,3,2,3,5,7,3,3,1,3,2,4,4,1,1,1,3,3,2,3,2,3,2,2,8,2,4,4,1,NA,82601,3,1,9,5,3,3,10,1,8,10,10,3,4,2,4,4,4,2,2,4,4,0,6,NA,7,2,0,0,0,0,7,1,1,1,1,10,1,10,10,7,3,1,1,10,0,NA,5,2,2,3,3,3,1,1,2,1,1977,41,3,2,2,208,DK,0,208,DK,0,208,DK,1,1,2,4,1,1,NA,NA,0,1,0,1,1,5,2,24,NA,4,42,NA,NA,10
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050530,6678,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,34,16.43,17.17,20180405,NA,NA,NA,128,en,0.90993274021388,2.8324437360179,0.56,UKG,UKG1,NA,NA,1,1,1,1,2,2,3,2,1,7,8,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,2,5,2,4,2,3,5,3,2,4,1,2,1,2,2,2,3,4,4,3,4,1,3,2,3,2,1,1,1,3,2,3,3,3,5,7,5,7,3,3,2,4,3,2,2,2,2,2,3,3,2,2,1,2,8,4,2,4,1,NA,82603,8,1,10,8,4,9,10,3,8,10,9,1,1,1,4,4,4,1,1,4,4,0,8,NA,7,2,0,0,0,0,1,2,8,2,1,10,1,10,10,8,2,5,1,1,1,3,5,3,3,2,2,2,1,2,3,1,1971,47,4,2,1,826,GB,1,826,GB,1,826,GB,1,1,2,4,7,3,7,3,5,3,6,3,1,2,2,24,NA,1,31,NA,NA,10
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050531,6678,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,50,9.55,10.45,20180322,NA,NA,NA,128,en,0.779631217581302,2.8324437360179,0.56,UKG,UKG1,NA,NA,1,1,1,2,2,2,3,2,2,7,10,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,4,1,2,4,4,2,4,2,4,1,2,2,2,2,2,2,3,4,1,2,3,1,1,2,2,0,3,1,3,1,3,3,3,5,8,3,5,5,4,2,4,3,2,2,3,3,3,3,3,2,2,2,3,5,4,2,4,1,NA,82601,5,3,9,7,1,5,5,1,1,8,8,1,1,1,4,1,3,3,2,4,4,0,8,NA,7,3,0,0,0,0,1,1,5,1,1,10,1,8,10,8,1,8,1,1,1,2,4,2,2,4,3,2,1,1,3,2,1979,39,3,2,2,276,DE,0,5,005,1,826,GB,3,1,2,3,5,3,2,1,0,1,3,2,3,1,NA,24,NA,1,24,NA,NA,10
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050532,6678,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,59,11.01,12,20180310,NA,NA,NA,128,en,1.28960759102994,2.8324437360179,0.56,UKG,UKG1,NA,NA,1,2,3,2,1,1,3,3,2,6,8,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,2,5,2,4,4,4,2,3,2,4,1,3,2,4,2,2,2,4,4,3,4,1,3,4,2,3,1,2,1,1,1,2,1,2,6,8,7,7,3,3,1,3,3,2,3,2,3,3,3,3,2,3,2,2,9,4,3,3,1,NA,82666,8,1,10,9,3,8,10,6,9,10,9,1,1,1,3,3,4,2,1,3,4,1,6,NA,4,1,1,1,1,1,5,1,3,3,1,10,7,6,7,8,1,8,2,1,0,NA,5,3,2,3,3,3,1,3,4,1,1988,30,2,2,2,380,IT,0,380,IT,0,380,IT,6,1,0,1,7,3,NA,NA,0,1,0,1,1,NA,1,31,NA,4,NA,NA,NA,7
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050533,6678,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,42,12.05,12.47,20180224,NA,NA,NA,128,en,0.619185969361301,2.8324437360179,0.56,UKG,UKG1,NA,NA,1,1,1,1,1,4,4,4,2,10,6,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,2,2,2,5,1,2,2,5,4,2,2,2,1,1,2,2,2,3,2,4,4,3,4,1,2,4,2,3,1,2,1,1,1,2,3,3,8,10,1,1,1,3,1,1,4,1,3,2,3,3,3,3,2,2,1,3,8,4,4,4,1,NA,82601,8,1,10,8,1,8,10,3,10,10,9,1,1,1,4,3,4,3,1,4,4,0,8,NA,7,3,0,0,0,0,1,10,1,1,1,10,1,10,10,10,3,3,1,1,1,1,3,3,3,2,1,1,2,3,3,1,1946,72,6,3,2,145,145,1,826,GB,0,642,RO,1,1,5,2,6,3,2,1,0,1,3,2,4,4,2,24,NA,1,13,NA,NA,4
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050534,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,153,8.51,11.24,20180219,NA,NA,NA,128,en,0.573216850015966,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,1,1,2,2,1,2,2,1,8,6,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,3,2,5,3,3,1,3,3,3,3,3,1,1,1,2,2,2,3,4,4,3,3,1,3,1,4,2,1,2,1,1,2,3,2,3,8,5,3,5,2,3,2,3,3,2,2,3,3,3,2,2,2,2,1,3,5,4,3,4,1,NA,82601,2,5,10,7,1,7,10,2,5,10,8,1,1,1,3,2,3,2,1,2,4,8,8,NA,3,1,1,0,0,0,5,1,1,1,1,10,5,10,10,5,5,5,1,2,1,1,3,2,3,2,2,1,1,4,4,2,1957,61,5,3,1,826,GB,NA,NA,-3,1,826,GB,1,1,3,2,6,3,2,1,5,3,7,3,1,3,1,22,NA,1,14,NA,NA,7
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050535,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,146,10,12.26,20180312,NA,NA,NA,128,en,0.837877898995659,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,1,2,2,4,4,1,2,3,6,9,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,2,5,1,1,3,5,5,1,1,1,1,2,1,2,1,1,1,4,4,2,2,2,1,1,2,2,1,1,1,3,3,3,3,2,6,10,6,4,4,3,2,3,3,3,3,3,3,3,3,3,2,3,4,3,5,4,4,4,1,NA,82601,1,1,6,8,6,10,10,1,10,8,5,3,1,1,2,2,4,3,1,2,3,0,8,NA,1,1,1,0,0,1,7,1,1,1,1,4,1,6,5,5,1,1,1,1,1,1,2,3,3,2,1,3,2,4,1,2,1947,71,6,3,1,826,GB,1,826,GB,1,826,GB,5,1,1,1,1,1,NA,NA,0,1,0,1,4,NA,2,14,NA,7,NA,NA,NA,6
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050536,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,123,15.05,17.08,20180405,NA,NA,NA,128,en,0.81113974934812,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,1,1,1,1,1,1,1,2,10,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,1,2,3,2,4,3,2,3,1,2,1,3,2,2,2,4,4,2,4,1,2,1,4,2,1,3,1,1,1,1,2,2,6,10,1,1,1,3,1,4,2,1,2,2,4,4,2,3,3,2,3,3,3,4,4,4,1,NA,82601,3,1,10,10,10,10,10,1,1,10,6,1,1,2,4,1,3,2,1,3,3,1,6,NA,2,1,1,1,1,1,10,1,1,1,1,1,8,1,10,8,1,1,1,1,1,1,2,2,1,3,3,1,1,1,2,2,1952,66,6,3,1,826,GB,0,372,IE,0,372,IE,3,1,1,1,3,2,NA,NA,0,1,0,1,4,NA,2,34,NA,8,NA,NA,NA,1
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050537,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,153,8,10.33,20180315,NA,NA,NA,128,en,0.502104039820022,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,1,1,2,2,1,2,1,1,8,8,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,3,3,3,2,5,2,3,3,5,1,1,1,2,2,2,3,4,4,3,4,2,4,4,1,2,1,2,1,2,1,2,2,3,8,9,5,8,3,2,1,2,3,1,2,3,3,3,2,3,3,2,2,2,7,4,2,4,1,NA,82601,4,4,9,9,5,9,10,2,3,10,7,1,1,1,4,2,4,2,1,2,3,2,4,NA,1,1,1,1,0,1,8,1,5,2,1,10,5,9,10,9,8,5,2,1,1,1,5,3,2,2,3,1,1,3,3,2,1943,75,6,3,1,826,GB,1,826,GB,1,826,GB,5,1,2,1,6,3,NA,NA,0,1,3,2,2,NA,2,23,NA,1,NA,NA,NA,2
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050538,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,147,14.06,16.33,20180220,NA,NA,NA,128,en,0.619185969361301,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,4,1,1,2,4,2,3,3,3,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,2,5,1,5,3,3,3,4,1,2,1,2,3,2,4,4,4,4,4,4,1,4,1,2,0,1,2,2,1,1,1,2,2,1,10,6,6,4,2,3,2,3,3,2,1,1,4,3,3,2,2,2,1,4,2,4,2,NA,82602,10,1,10,10,3,10,10,10,6,6,3,3,2,1,3,3,3,3,1,3,4,0,8,NA,7,3,0,0,0,0,1,1,3,1,1,10,6,10,6,6,6,6,6,6,1,4,5,2,2,2,3,3,2,4,2,1,1951,67,6,3,1,826,GB,1,826,GB,1,826,GB,6,1,0,1,8,3,NA,NA,0,1,5,3,4,NA,2,44,NA,1,NA,NA,NA,2
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050539,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,117,16.33,18.3,20180216,NA,NA,NA,128,en,0.999684752940714,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,1,1,1,2,4,3,1,3,9,8,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,2,2,4,2,4,5,4,4,2,1,2,1,2,1,3,1,2,3,3,4,3,3,1,2,4,1,2,1,2,1,1,1,2,2,3,8,7,5,2,3,2,1,3,4,3,2,3,4,4,2,3,2,2,3,2,8,2,3,4,1,NA,82601,7,1,10,5,1,6,5,2,6,10,8,1,1,1,4,4,4,3,1,4,2,0,8,NA,6,2,0,0,0,0,2,1,1,3,1,5,6,6,6,6,2,3,3,10,1,1,3,3,3,1,2,1,2,1,2,1,1946,72,6,3,1,826,GB,1,826,GB,1,826,GB,1,1,2,2,3,2,5,3,0,1,0,1,4,4,2,75,NA,7,23,NA,NA,4
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050540,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,58,10.59,11.57,20180223,NA,NA,NA,128,en,0.502404733602439,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,1,2,1,2,4,4,1,3,10,10,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,5,3,3,3,5,4,2,2,3,1,2,2,4,4,4,3,3,4,3,3,1,2,3,1,1,0,3,1,2,1,2,3,3,10,10,1,1,5,4,1,3,4,1,3,3,4,4,3,3,2,3,1,3,9,4,4,4,1,NA,82601,7,1,10,6,1,6,10,3,8,9,9,1,1,1,3,4,4,2,2,4,4,0,8,NA,7,2,0,0,0,0,1,1,1,5,1,5,5,5,5,5,5,5,1,5,1,1,3,4,4,3,3,2,1,3,2,2,1952,66,6,3,1,826,GB,1,826,GB,1,826,GB,5,1,3,1,6,3,NA,NA,6,3,6,3,4,NA,1,53,NA,1,NA,NA,NA,7
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050541,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,75,18.02,19.17,20180326,NA,NA,NA,128,en,1.51752657092017,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,1,2,2,2,1,3,1,3,7,7,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,1,1,3,4,3,2,4,2,1,2,2,2,2,2,2,3,3,3,3,1,3,2,4,3,1,3,1,3,1,2,1,3,5,10,8,4,3,2,2,3,3,2,3,3,4,4,4,3,2,2,2,3,7,4,3,3,1,NA,82666,7,4,9,6,6,10,10,3,10,10,7,2,1,1,2,2,2,3,2,2,4,2,8,NA,3,1,1,1,1,1,5,1,6,1,1,6,3,6,7,9,3,6,6,7,1,2,3,3,2,3,3,2,2,2,3,1,1969,49,4,2,1,826,GB,1,826,GB,1,826,GB,1,1,2,4,2,1,5,3,0,1,0,1,1,1,2,93,NA,6,22,NA,NA,9
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050542,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,119,14.09,16.08,20180324,NA,NA,NA,128,en,0.573216850015966,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,1,2,2,3,4,3,3,2,2,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,3,3,2,4,2,5,5,5,1,2,2,3,2,2,2,4,4,2,4,1,2,3,1,1,1,1,1,4,3,3,3,3,6,8,6,3,4,3,1,3,3,1,2,2,3,3,2,3,2,2,2,2,8,4,2,4,1,NA,82601,6,2,10,8,1,10,10,1,1,10,10,1,1,1,4,3,3,2,1,2,4,0,8,NA,7,1,1,0,0,0,1,1,1,2,1,10,6,10,10,3,6,1,1,2,1,1,4,3,1,1,1,1,1,1,1,2,1955,63,5,3,1,826,GB,1,826,GB,1,826,GB,1,1,3,2,6,3,5,3,0,1,0,1,5,1,1,22,NA,6,14,NA,NA,10
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050543,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,126,15,17.06,20180223,NA,NA,NA,128,en,0.960852235091415,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,1,2,1,3,2,3,2,1,8,7,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,4,3,3,4,3,2,2,3,4,1,2,2,2,2,2,3,3,3,3,3,3,1,2,1,2,1,2,1,2,1,1,2,2,6,8,6,4,4,2,2,3,3,2,3,2,4,4,3,3,3,2,2,3,7,3,3,4,2,NA,82666,4,3,8,4,3,8,8,3,7,8,8,2,1,1,4,3,4,2,1,4,4,1,2,NA,1,1,1,1,1,1,8,1,3,1,1,5,2,2,4,2,2,2,2,2,0,NA,4,2,3,2,2,2,2,2,2,1,1977,41,3,2,2,616,PL,0,616,PL,0,616,PL,1,1,0,2,6,3,7,3,7,3,6,3,1,1,2,35,NA,5,43,NA,NA,8
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050544,2883,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,62,9.31,10.33,20180223,NA,NA,NA,128,en,0.706457975398432,2.8324437360179,0.56,UKG,UKG2,NA,NA,1,1,2,2,3,3,4,2,1,8,7,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,1,2,2,4,3,4,3,4,1,2,1,3,3,3,3,2,3,3,3,3,1,2,4,3,0,1,2,3,1,2,2,3,4,8,5,4,4,4,3,2,2,2,3,3,3,3,3,3,3,2,3,3,3,4,4,4,1,NA,82603,6,1,10,10,1,10,10,1,3,10,5,1,1,1,3,3,3,3,2,2,4,0,8,NA,7,3,0,0,0,0,1,1,1,1,1,10,1,10,7,8,5,5,1,1,1,1,4,2,3,2,2,2,2,4,4,1,1954,64,5,3,1,826,GB,1,826,GB,1,826,GB,1,1,1,3,6,3,6,3,0,1,6,3,4,4,2,24,NA,4,44,NA,NA,5
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050545,4447,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,85,9.57,11.22,20180320,NA,NA,NA,128,en,0.837877898995659,2.8324437360179,0.56,UKG,UKG3,NA,NA,1,1,3,2,3,2,4,2,2,8,8,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,2,4,2,4,3,2,2,2,1,2,2,2,2,2,1,3,3,2,3,3,1,3,2,2,1,2,1,3,2,3,3,2,3,6,4,8,5,4,1,2,4,2,3,1,3,3,3,3,3,3,3,4,1,2,2,1,4,NA,82606,8,5,5,4,9,5,10,5,3,6,6,2,2,3,3,3,1,2,2,2,1,0,8,NA,7,3,0,0,0,0,1,1,1,4,1,6,1,6,6,10,6,1,1,4,1,1,3,3,3,3,3,3,3,3,4,2,1944,74,6,3,1,826,GB,1,826,GB,1,826,GB,5,1,3,1,1,1,NA,NA,0,1,0,1,4,NA,1,96,NA,7,NA,NA,NA,1
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050546,4447,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,57,18.22,19.19,20180308,NA,NA,NA,128,en,1.74508750580315,2.8324437360179,0.56,UKG,UKG3,NA,NA,1,1,2,3,3,2,3,2,2,8,8,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,4,1,2,2,4,4,4,2,2,1,3,1,4,2,2,3,3,3,3,3,3,1,2,3,2,1,2,2,4,3,3,3,3,5,1,5,5,7,3,2,4,3,2,3,3,2,2,3,3,3,2,3,2,3,2,2,1,2,NA,82607,3,3,5,7,8,8,10,8,5,6,4,3,3,2,3,2,3,3,2,4,4,0,8,NA,7,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,2,3,3,3,2,2,1,1,1,2,1992,26,2,1,1,826,GB,1,826,GB,1,826,GB,6,1,5,6,1,1,NA,NA,NA,NA,NA,NA,7,NA,NA,91,NA,4,NA,NA,NA,5
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050547,4447,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,64,16.47,17.51,20180314,NA,NA,NA,128,en,1.30021817647794,2.8324437360179,0.56,UKG,UKG3,NA,NA,1,1,2,2,4,1,3,2,2,7,8,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,2,5,3,3,1,3,2,2,2,4,1,2,1,2,2,2,2,3,3,4,3,2,1,1,4,2,1,2,1,4,1,3,3,3,5,5,7,3,4,3,1,3,4,2,4,4,3,3,4,4,3,3,3,2,6,1,2,2,1,NA,82666,4,1,10,8,8,10,10,8,5,10,6,3,3,NA,NA,NA,NA,3,3,NA,3,1,8,NA,6,2,0,1,1,1,5,1,1,1,1,10,1,5,5,10,3,10,1,8,1,1,3,3,3,2,3,1,2,3,2,2,1979,39,3,2,1,826,GB,1,826,GB,1,826,GB,6,1,2,3,2,1,NA,NA,2,1,NA,NA,2,NA,2,52,NA,7,NA,NA,NA,2
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050548,4447,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,63,17.53,18.56,20180320,NA,NA,NA,128,en,0.619185969361301,2.8324437360179,0.56,UKG,UKG3,NA,NA,1,1,1,1,3,2,2,2,3,7,7,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,4,1,2,3,2,4,4,2,4,1,3,3,4,3,3,2,3,3,3,3,2,1,2,1,2,0,3,1,2,1,3,3,3,3,1,5,2,3,3,1,3,3,1,2,2,2,2,3,3,3,2,2,2,7,4,3,3,1,NA,82601,3,2,8,5,7,5,10,4,4,10,9,1,1,1,4,4,4,3,1,4,4,1,8,NA,3,1,1,1,1,1,7,2,1,2,1,5,1,2,2,1,1,1,2,7,1,1,3,2,2,3,3,2,1,2,2,1,1953,65,6,3,1,826,GB,1,826,GB,0,528,NL,1,1,3,3,5,3,5,3,5,3,7,3,1,2,1,13,NA,1,52,NA,NA,8
1,5,1-0-0 (2020-11-13),4-0-0 (2020-10-20),doi:10.4232/1.13095,doi:10.14281/18241.2,EVS5,826050549,4447,826,GB,200,2018,201802,201807,8262018,1,5,NA,NA,NA,NA,NA,49,12.09,12.58,20180321,NA,NA,NA,128,en,0.955973735590528,2.8324437360179,0.56,UKG,UKG3,NA,NA,1,1,2,1,3,2,3,2,1,8,8,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,2,4,2,4,2,4,4,2,2,4,2,2,2,2,2,2,3,3,3,3,3,3,1,2,3,2,1,1,2,4,1,3,3,2,6,6,4,6,6,3,1,2,4,3,3,3,3,3,4,4,2,2,2,3,7,2,2,3,1,NA,82601,5,6,6,6,7,4,5,5,5,8,8,3,3,1,2,2,3,2,2,3,3,0,8,NA,7,2,0,1,1,1,1,1,4,1,1,10,6,10,10,10,6,9,2,5,1,1,3,3,3,2,3,2,2,3,3,2,1963,55,5,3,1,826,GB,1,826,GB,0,388,JM,1,1,4,4,2,1,2,1,NA,NA,0,1,1,2,2,53,NA,8,72,NA,NA,8
